ID	audio	tgt_text
332	2187541533417725553.wav	Древние культуры и племена начали держать их для удобного доступа к молоку, шерсти, мясу и шкурам.
333	221216034074176262.wav	Сегрегация и рекомбинация перемешивают вариацию между двумя пулами в каждом поколении.
334	2254021119996292300.wav	В некоторых местах достаточно кипятить воду одну минуту, в других нужно несколько минут.
335	2258483735861631299.wav	Если вы не привыкли к езде по сельским дорогам, будьте бдительны: крутые подъемы, узкие полосы и резкие повороты преобладают.
336	2347162438493420663.wav	Хотя это часто является лишь неточным стереотипом, лучший способ уживаться в Париже все же - вести себя по правилам хорошего тона, как будто вы bien élevé (воспитанный). Это значительно облегчит передвижение.
337	2362130555763646360.wav	Финляндия - отличный пункт назначения для яхт. Страна тысячи озер имеет тысячи островов тоже, на озерах и в прибрежных архипелагах.
338	2372674739221720006.wav	Люди могут не ожидать, что терпение и понимание также необходимы для путешественников, возвращающихся домой.
339	2381187994276969930.wav	Люди сейчас пишут сообщения на экранах компьютеров, ни разу не приближаясь к точилке.
340	2424735714200189273.wav	Все же, прислушивайтесь к советам специалистов, следуйте всем знакам и обращайте особое внимание на предупреждения о безопасности.
341	2437577605225034571.wav	Хотя одна экспериментальная вакцина, похоже, способна снизить смертность от вируса Эбола, до настоящего времени не было ясно продемонстрировано ни одного препарата, подходящего для лечения существующего инфицирования.
342	2462607144574975891.wav	Сильные погодные условия - это общее понятие для любого опасного явления погоды, способного причинить ущерб, серьезные социальные нарушения или потерю человеческих жизней.
343	246428728867349252.wav	Пять минут спустя начинает дуть ветер, примерно через минуту скорость ветра достигает 70 км/ч... затем начинается дождь, но такой сильный и крупный, что ударяет по коже, словно иголками, затем с неба посыпались градинки, люди паникуют, кричат и бросаются друг на друга.
344	2467414061703477879.wav	Перри заявил, что он вернется в Техас, чтобы оценить результаты сегодняшнего кокуса, определить, есть ли у меня перспективы в этой гонке, но позже сказал, что останется в гонке и будет участвовать на первичных выборах в Южной Каролине 21 января.
345	2479496904141533095.wav	Троецарствие было одним из самых кровопролитных периодов в истории Древнего Китая, тысячи людей погибли, сражаясь за право занять высший трон в великолепном дворце в Сиане.
346	2497077037159179595.wav	Официальной валютой Фолклендских островов является фунт Фолклендов (FKP), стоимость которого установлена эквивалентной стоимости британского фунта (GBP).
347	2508559905589212221.wav	Их тепловое поведение не так стабильно, как в больших пещерах на Земле, которые часто поддерживают достаточно постоянную температуру, но оно согласуется с тем, что это глубокие ямы в земле, - сказал Глен Кушинг из команды астрогеологов Геологической службы США (USGS) и Северного Аризонского университета во Флагстаффе, Аризона.
348	2512265253579641885.wav	Почти все они песчаные пляжи с безопасным купанием, и на большинстве из них есть тень, создаваемая деревьями похутукава.
349	2512373209802184926.wav	Присутствие настоящей невидимой команды (Ларсон и Лафасто, 1989, стр. 109) также является уникальным компонентом виртуальной команды.
350	2589557553267364799.wav	Помните, что даже если музыка на главных сценах уже закончилась, на фестивале могут быть зоны, где музыка будет играть до поздней ночи.
351	2611687111227264759.wav	Касабланка - одно из наименее интересных мест для шопинга во всем Марокко.
352	2619313403364116566.wav	Оттава - очаровательная двуязычная столица Канады, здесь представлено множество художественных галерей и музеев, демонстрирующих прошлое и настоящее Канады.
353	2634994688992335656.wav	Другие темы, стоящие на повестке дня в Бали, включают сохранение оставшихся лесов мира и обмен технологиями для помощи развивающимся странам расти в менее загрязненных способах.
354	2637301866626572038.wav	Во время Революционной войны тринадцать штатов впервые сформировали слабое центральное правительство, в состав которого входили только Конгресс, по статьям конфедерации.
355	2642023010607031328.wav	Во время борьбы за независимость, организованной движением Мау, мирное собрание в городе привело к убийству верховного вождя Тупуа Тамасесе Леалофи III.
356	2652155470394119415.wav	Термин насекомое используется энтомологами в формальном смысле для этой группы насекомых.
357	2690730742102184605.wav	Некоторые круизы предлагают Берлин, Германия на брошюрах. Как видно на карте выше, Берлин совершенно не находится у моря, и посещение города не включено в стоимость круиза.
358	2749300928979585932.wav	Слово цивилизация происходит от латинского слова civilis, означающего гражданский, связанного с латинским civis, что означает гражданин, и civitas, что означает город или город-государство, что также в какой-то степени определяет размер общества.
359	2782797728435367637.wav	В 2002 году Гома была разрушена лавой из вулкана Нирагонго, которая засыпала большую часть улиц города, особенно центральную часть.
360	2784225427893440291.wav	В карете они вернулись в Париж, окруженные толпой кричащих и выкрикивающих угрозы против короля и королевы.
361	2786302614981736925.wav	Люди сейчас пишут сообщения на экранах компьютеров, не приближаясь к точилке.
362	2809748946829114692.wav	Многие люди не считают их динозаврами, потому что у них есть перья и они умеют летать.
363	283614893570272908.wav	Четыре лыжницы в группе женщин-сидячих не смогли закончить свои заезды, и из 117 общего числа лыжников в гигантском слаломе 45 не смогли занять место в гонке.
364	2866079421585301198.wav	Блоги также могут помочь улучшить письменную работу учеников. Хотя студенты часто начинают свой блог со множеством грамматических ошибок и опечаток, наличие аудитории обычно меняет это.
365	2880067776280655708.wav	Доктор Малар Баласубраманиан, 29 лет, был обнаружен в Блю Эш, Огайо, пригороде примерно в 15 милях к северу от Цинциннати, лежащим на земле у дороги в футболке и трусах в явно переутомленном состоянии.
366	2888426082139840822.wav	Европа - это континент, относительно небольшой, но с множеством независимых стран. В обычных обстоятельствах путешествие через несколько стран подразумевало бы несколько раз прохождение визовых процедур и паспортного контроля.
367	2919974750836990238.wav	Ученые надеются понять, как формируются планеты, особенно как образовалась Земля, так как кометы сталкивались с Землей давным-давно.
368	2939761992885557861.wav	Во время Революционной войны тринадцать штатов впервые создали слабое центральное правительство, в котором единственным органом был Конгресс, действующий на основе Статей Конфедерации.
369	3005219570158977238.wav	Спутник был запущен в космос ракетой. Учёные используют телескопы в космосе, потому что атмосфера Земли искажает некоторое из нашего света и видения.
370	3039867296204116367.wav	Задачей флотов традиционно является обеспечение возможности вашей страны перемещать своих людей и товары, а также помехи в возможности вашего врага перемещать своих людей и товары.
371	3083929122891715513.wav	Оттава - очаровательная двуязычная столица Канады, здесь множество художественных галерей и музеев, демонстрирующих прошлое и настоящее Канады.
372	3100569628927735189.wav	Гренландия была поселена редко. В норвежских сагах рассказывается, что Эйрик Красный был изгнан из Исландии за убийство и, отправившись дальше на запад, обнаружил Гренландию и назвал её Гренландией.
373	3111983050474671345.wav	Круизы в Санкт-Петербург включают время в городе. Пассажиры круизов освобождены от требований визы (проверьте условия).
374	3130624662424273953.wav	За всего две недели американские и французские силы свободы освободили южную Францию и направлялись к Германии.
375	3156459702070203007.wav	Долина Кочамо - ведущее в Чили место для скалолазания, известное как Йосемити Южной Америки, с разнообразием гранитных больших стен и выступов.
376	315766676094600296.wav	Женщинам: Рекомендуется, чтобы все женщины-путешественницы заявляли о своем браке, независимо от фактического семейного положения.
377	3160468870562283269.wav	На прошлой неделе METI объявило, что Apple сообщила о 34 дополнительных случаях перегрева, которые компания назвала не серьезными.
378	319499985577636973.wav	Наконец, существует много маленьких кошек (включая бездомных домашних кошек), которые питаются гораздо более численными мелкими добычами, такими как насекомые, грызуны, ящерицы и птицы.
379	3195362600486929544.wav	Центром тибетской медитации является Дэити-йога. Через визуализацию различных божеств очищаются энергетические каналы, активируются чакры и создается сознание просветления.
380	3208417939957005389.wav	Конечно, существуют христианские теологические объяснения этой традиции, но это может быть и языческий весенний и ритуал плодородия.
381	3236057319333367673.wav	Как и во всех национальных парках Южной Африки, в парке взимаются ежедневные платы за сохранение и вход.
382	3296442401947230785.wav	Это предоставляет отличную возможность увидеть северное сияние, поскольку небо будет практически круглосуточно темным.
383	3306779845046917300.wav	Дель Потро имел преимущество в начале второго сета, но и этот сет также потребовал тай-брейка после достижения счета 6-6.
384	3337787499768294195.wav	Будьте осторожны, чтобы ткань не нагрелась слишком сильно (что может вызвать ее усадку или, в экстремальных случаях, обугливание).
385	3359859709812172802.wav	Они обычно предлагают специальные предложения по еде, напиткам и развлечениям, чтобы поддерживать гостей в хорошем настроении и удерживать их на территории.
386	3362263413020550013.wav	В частности, утверждается, что можно определить, лжет ли человек, правильно интерпретируя микро-выражения.
387	3364947814969998944.wav	Документ, согласно утечке, будет касаться граничного спора, о котором Палестина хочет сослаться на границы до первой арабо-израильской войны 1967 года.
388	3401231636665586110.wav	С момента основания Асунсьона в 1537 году Парагвай смог сохранить значительную часть своего коренного характера и идентичности.
389	3404855403082339212.wav	Можно только гадать, чем станет клавиатура, когда появится что-то новое.
390	3474684838723877021.wav	Маститые ударники, Сачин Тендулкар и Рахул Дравид, хорошо сыграли и установили партнерство на сто забегов.
391	3491234462595391279.wav	Мы не знаем точно, но, возможно, у него был расщепленный язык. В его рацион входили черепахи, крупные рыбы, другие мозазавры, и даже он сам мог быть плотоядным.
392	3495437884024744716.wav	Растения выглядят наилучшим образом в естественной среде, поэтому сопротивляйтесь искушению удалить даже всего один образец.
393	3502277023574363012.wav	Стаи состоят из одного-трёх взрослых самцов и до тридцати самок и детёнышей.
394	3529855487992513201.wav	Это кажется разумным, ведь Земля не чувствуется как движущаяся, верно?
395	3560085468216752165.wav	Поскольку загрязнение светом в их расцвет не было проблемой, как сегодня, они обычно находятся в городах или на кампусах, доступных для путешествий, чем те, что строятся в наше время.
396	3562415917464695718.wav	Чем меньше число Россби, тем менее активна звезда относительно магнитных инверсий.
397	3585583328394597156.wav	Его длинные челюсти были усажены более чем 70 бритвенно острыми зубами, а также дополнительным комплектом на верхнем небе, что означало, что для чего-либо, пересекшего его путь, не было спасения.
398	3611463628224454693.wav	Ничего не видно, кроме ясного, красивого неба над головой и множества окружающих гор. Из пещеры почти не видно и не слышно ничего этого мира.
399	3664511950771966320.wav	Присутствие настоящей невидимой команды (Ларсон и Лафасто, 1989, стр. 109) также является уникальным компонентом виртуальной команды.
400	3702958695101050591.wav	Принимались во внимание взгляды Аристотеля по всем вопросам науки, включая психологию.
401	3709475786289139797.wav	Во многих других городах Италии и в остальном мире, особенно в Польше, были созданы аналогичные установки, которые были просмотрены большим количеством людей.
402	3745044899208519847.wav	25 плакатов Данлап, до сих пор известных, являются самыми древними сохранившимися копиями данного документа. Оригинальная рукописная копия не сохранилась.
403	3793212987221322581.wav	На отдаленных островах, возможно, кредитные карты не будут приниматься, хотя британская и американская валюта могут быть приняты; свяжитесь с владельцами заранее, чтобы узнать, какой метод оплаты является приемлемым.
404	3794657101809943148.wav	Чтобы увидеть лучшие виды Гонконга, покиньте остров и направляйтесь к набережной Коулуна напротив.
405	3795099655869307739.wav	К концу Средних веков западная Европа начала развивать собственный стиль. Одним из крупнейших достижений времени стало то, что после крестовых походов люди начали использовать пуговицы для застегивания одежды.
406	3797667971540248320.wav	Поскольку перья динозавров не имеют хорошо развитого черевика, называемого ракисом, но имеют другие характеристики перьев — бородки и бородки — исследователи предположили, что ракис, вероятно, был более поздним эволюционным развитием по сравнению с этими другими характеристиками.
407	384435163157965470.wav	В то время как он работал в больнице, Лиггинс начал заниматься исследованием преждевременных родов в свободное время.
408	3866409166763965048.wav	Правящая партия Народная организация Юго-Западной Африки (SWAPO) также сохраняла большинство на парламентских выборах.
409	3922043533653727350.wav	На самом деле, его не так просто найти, даже если кто-то знает, что оно существует. Оказавшись внутри пещеры, ты окажешься в полной изоляции.
410	3926276660303924456.wav	Будьте тверды в отказе мужчинам и не бойтесь отстаивать свою позицию (культурные различия не оправдание).
411	3927163358777802368.wav	Исследователи из Принстонского университета в США и Уппсальского университета в Швеции сообщили, что новый вид эволюционировал всего за два поколения, хотя считалось, что этот процесс должен занять гораздо больше времени из-за скрещивания между эндемичным дарвиновским вьюрком Geospiza fortis и иммигрантским кактусовым вьюрком Geospiza conirostris.
412	394135166243682296.wav	ASUS Eee PC, ранее запущенный по всему миру с учетом экономических и функциональных факторов, стал горячей темой на Тайпейском IT-месяце 2007 года.
413	3945532745541195136.wav	На другом конце спектра человек превращается в неразличимую личность, которая чувствует, что должна изменить все, что делала команда, и сделать это своим.
414	3986128848664857815.wav	Если вы выходите на берег только посредством экскурсий с судна, вам не понадобится дополнительная виза (на 2009 год).
415	3996353344156412065.wav	Мы строим наши дома из растений и делаем одежду из растений. Большинство продуктов, которые мы едим, - это растения. Без растений животные не могли бы выжить.
416	4027984920362132391.wav	Сундарбанс был объявлен памятником Всемирного наследия ЮНЕСКО. Часть леса на территории Индии называется национальным парком Сундарбанс.
417	4041283782469778574.wav	Проведенная работа была в основном теоретической, но программа была написана для имитации наблюдений, сделанных за галактикой Стрельца.
418	4060670580459188209.wav	РС - это болезнь, которая поражает центральную нервную систему, состоящую из мозга, спинного мозга и зрительного нерва.
419	4103166808026076685.wav	Он добавил, что они не должны, однако, просятся браться за обязательства, выходящие за рамки их уровня развития, ответственности и возможностей.
420	4130846879604713113.wav	Почти все они представляют собой песчаные пляжи с безопасным купанием, и большинство из них имеют тень, создаваемую деревьями полутукава.
421	4168260504174612795.wav	Во многих других городах Италии и в остальном мире, особенно в Польше, были созданы аналогичные установки, которые были просмотрены большим числом людей.
422	4171508807010088989.wav	Ионы водорода - это протоны, у которых были отобраны электроны (поскольку атомы водорода состоят из одного протона и одного электрона).
423	4186976662250569146.wav	Столица Молдовы - Кишинев. Местным языком является румынский, но широко используется русский.
424	4257743601527484794.wav	Однако слушайтесь советов авторитетов, следуйте всем указаниям и обращайте внимание на предупреждения о безопасности.
425	4312337355143990691.wav	Некоторые атомы имеют нестабильные ядра, что означает, что они склонны распадаться с минимальными усилиями или даже без них.
426	4329375098749636027.wav	Большинство зданий на краю комплекса были реконструированы для того, чтобы дать туристам лучшее представление о том, как они изначально выглядели.
427	4332544138278608734.wav	Это важный способ различить между некоторыми глаголами и объектами.
428	4439398069046383836.wav	Лакха Сингх также представил баджан чхаппан бхог. Его сопровождал певец Раджу Кхандельвал.
429	4446007980468141561.wav	Хотя это часто является только неточным стереотипом, лучший способ ладить в Париже — вести себя правильно, как человек биен элеве (воспитанный). Это значительно упростит передвижение.
430	4491697341889976683.wav	Если вы не привыкли к езде по сельским дорогам, будьте начеку: крутые подъемы, узкие полосы и острые повороты преобладают.
431	4496786334735634498.wav	Апиа - столица Самоа. Город находится на острове Уполу и население составляет немного менее 40 000 человек.
432	4498640649175127270.wav	Он, по сообщениям, был возрастом около 20 лет. В заявлении Бибер сказал: [х]отя я не был присутствовал и не был непосредственно связан с этим трагическим происшествием, мои мысли и молитвы семье жертвы.
433	4498797456222901763.wav	Четыре лыжницы из группы спортсменок в сидячем дивизионе не смогли закончить свои спуски, а 45 из 117 общего числа лыжников в гигантском слаломе не смогли занять место в гонке.
434	4507570726474155114.wav	Нет универсального определения, какие произведения промышленности являются антиквариатом. Некоторые налоговые учреждения определяют товары старше 100 лет как антиквариат.
435	4562231445388891346.wav	NextGen - это система, которая, по заявлению Федерального управления гражданской авиации, позволит самолетам летать по более коротким маршрутам и экономить миллионы галлонов топлива ежегодно, а также снизит выбросы углерода.
436	4566051537148836720.wav	Поздно в воскресенье президент Соединенных Штатов Дональд Трамп заявил через пресс-секретаря, что американские войска покидают Сирию.
437	4638707534646618403.wav	Объявление было сделано после того, как Трамп провел телефонный разговор с президентом Турции Реджепом Тайипом Эрдоганом.
438	4666717028619624057.wav	Это утверждает, что наиболее эффективным местом для основного объекта является пересечение линий, разделяющих изображение на трети по вертикали и горизонтали (см. пример).
439	4690800207484418897.wav	Вертикальный просвет под мостом составляет 15 метров. Строительство было завершено в августе 2011 года, но открылся для движения только в марте 2017 года.
440	4705502721902980056.wav	Подумайте о маршруте катания на лыжах, как о похожем на пеший маршрут.
441	4727095276781970486.wav	Люди могут не предполагать, что терпение и понимание также необходимы для путешественников, возвращающихся домой.
442	4780196329895653733.wav	Глажка влажной одежды может помочь им высохнуть. Во многих отелях есть утюг и гладильная доска, доступные для проката, даже если их нет в номере.
443	4807942348083346744.wav	На ближней стороне может быть больше морей из-за того, что кора тоньше. Лаве было легче подниматься на поверхность.
444	4821372520807131.wav	Глажка влажной одежды может помочь им высохнуть. Во многих отелях есть утюг и гладильная доска, которые можно взять напрокат, даже если их нет в номере.
445	4822858934027125258.wav	Это не только одиночное исследование, эксперимент, и эксперимент - это тест, который используется для опровержения одной или нескольких возможных гипотез, задавая вопросы и делая наблюдения также направляют научные исследования.
446	4838660681321542582.wav	В теплом климате Ближнего Востока дом не был так важен.
447	4844570914389909899.wav	До прибытия войск Гаити не сталкивалась с проблемами, связанными с болезнью, с 1800 года.
448	4848767269319106744.wav	Карри - это блюдо, основанное на травах и специях, вместе с мясом или овощами.
449	4872682023567074953.wav	Два соединения реагируют друг с другом, образуя кристаллы, которые могут заблокировать функцию почек, сообщили исследователи университета.
450	4911753908854223816.wav	С 1966 года Сундарбан признан заповедником, и предполагается, что в этой зоне сейчас обитает около 400 королевских бенгальских тигров и около 30 000 ланей.
451	4937589470390171572.wav	Aerosmith отменили свои оставшиеся концерты в рамках тура.
452	4940213511640275250.wav	Итальянский является также повседневным языком, используемым большинством тех, кто работает в государстве, в то время как латынь часто используется в религиозных церемониях.
453	4960341437383881404.wav	Ядерная бомба работает на принципе того, что для объединения ядра с большим количеством протонов и нейтронов требуется энергия.
454	5049759849654620438.wav	Болезнь переносится свиньями, которые затем переносятся на людей через комаров.
455	5059640273671690654.wav	Плато Гизы или Гизская Некрополь в египетской Долине Мертвых содержит несколько пирамид (самая большая из которых — Великая Пирамида), несколько небольших гробниц, несколько храмов и Великого Сфинкса.
456	5106380017322065030.wav	Однако это не так. Хотя на обороте документа есть что-то написано, это не карта сокровищ.
457	5111153817746112904.wav	Перед прибытием военных в Гаити не возникали проблемы, связанные с болезнью, начиная с 1800-х годов.
458	5131184112261114926.wav	Мост должен быть полностью функциональным к сентябрю 2017 года, когда предполагается завершение строительства бразильских таможенных пунктов.
459	5143306658627135996.wav	Оливер Сакс в своей статье Речь президента показал, как люди, не способные понять речь из-за повреждения мозга, тем не менее могут точно определить искренность.
460	5152804099019194563.wav	С 1988 года избирательные ящики должны быть прозрачными, чтобы избиратели и наблюдатели могли увидеть, что в начале голосования в них нет конвертов, и что конверты добавляются только от правильно подсчитанных и уполномоченных избирателей.
461	5153770112137332001.wav	Хьюн ушел в отставку, и его заместителем в кабинете станет депутат Эд Дейви. Предполагается, что депутат Норман Лэмб займет вакантное место Министра по делам предприятий, которое освободит Дейви.
462	5164710956485163027.wav	Между 22:00 и 23:00 по МДТ заключенные подожгли пожар на улице.
463	517532078886085321.wav	Адекватное использование блогов может помочь студентам стать более аналитическими и критическими; через активное откликание на интернет-материалы студенты могут определить свою позицию в контексте других текстов, а также изложить свои собственные точки зрения на конкретные вопросы (Оравец, 2002).
464	5196260640941390313.wav	Но находясь в «высоких тропиках» всего лишь на несколько градусов к северу от экватора, вам придется иметь дело и с жарой (всегда) и с ярким солнцем (когда небо ясное, более редко).
465	5198402243598272340.wav	Это также может оказаться полезным приобрести Wild Card, который дает право посещения либо выбранных парков в Южной Африке, либо всех Национальных парков Южной Африки.
466	5204109021824689215.wav	Поиск в интернете по запросу курс по созданию враждебной среды вероятно предоставит адрес местной компании.
467	5220085499631368243.wav	Виртуальные команды придерживаются тех же стандартов качества, что и традиционные команды, но есть тонкие различия.
468	5358875111503056320.wav	По мере угасания знания греческого языка Запад оказался отрезанным от своих греческих философских и научных корней.
469	5381110210154713971.wav	Изначально его госпитализировали в Хосписе Джеймса Пэджета в Грейт-Ярмуте.
470	5381693779708341332.wav	Столица Молдовы - Кишинев. Местный язык - румынский, но широко используется русский.
471	5407053594615190090.wav	Древний Китай имел уникальный способ показа различных периодов времени; каждая эпоха или каждая правящая семья в Китае представляла собой отдельную династию.
472	5408022991504111502.wav	Сильные ветры, град, чрезмерные осадки и лесные пожары являются формами и последствиями суровой погоды, как и грозы, торнадо, водяные смерчи и циклоны.
473	5433314566767233828.wav	После произошедшего инцидента Гибсон был доставлен в больницу, но вскоре скончался.
474	546231163869746473.wav	Будьте осторожны, чтобы ткань не нагрелась слишком сильно (что может вызвать ее сжатие или в экстремальных случаях – ожог).
475	5482406888941085018.wav	Он изначально был госпитализирован в больнице Джеймса Пейджета в Грейт-Ярмуте.
476	5505398583576174352.wav	Перри заявил, что он возвратится в Техас, чтобы оценить результаты сегодняшнего каукса, определить, есть ли путь вперед для меня в этом забеге, но позже заявил, что останется в гонке и будет участвовать в первичных выборах в Южной Каролине 21 января.
477	5524098527613997160.wav	Использование видеозаписи привело к важным открытиям в интерпретации микровыражений, лицевых движений, продолжительностью всего несколько миллисекунд.
478	5531306493601107261.wav	Их дисциплинированная защита, навыки владения мячом и отличная командная работа выделили их, и было ясно, что это была команда, которую нужно побить.
479	5536399024273287176.wav	Интернет сочетает элементы как массового, так и межличностного общения.
480	559615000143317446.wav	Во-первых, большинство наездников носят сапоги с каблуком и плавной, довольно узкой подошвой.
481	5606750157981126233.wav	В самом начале своего существования передача была показана исключительно на долго существующем интернет-радио TogiNet Radio, специализирующемся на ток-радио.
482	5657427923960079748.wav	Некоторые люди считали, что он был прав, но многие верили в противоположное: что Солнечная система двигается вокруг Земли, включая Солнце (и даже другие звезды).
483	5767934843388875369.wav	При переходе через Северное Прибалтийское море зимой убедитесь в расположении каюты, так как прохождение через лед создает довольно ужасный шум для наиболее пострадавших.
484	5865390219641610051.wav	Корпус инженеров США оценил, что 6 дюймов осадков могут нарушить ранее поврежденные дамбы.
485	5866078581108668966.wav	Итак, вероятно, что обозначение было добавлено просто как метка.
486	5904418145588789259.wav	Конгресс начал выделение средств на инициативу по борьбе с неангельскими изделиями в фискальном 2005 году и указал, что ФБР должно направить 10 агентов на порнографию для взрослых.
487	5907599423488165658.wav	Остров Гонконг дает название территории Гонконг и является местом, которое многие туристы считают основным центром внимания.
